case_id,operator_id,operator,hardware,method,status,reason,latency_us,mode
infer:GemmaRmsNorm|b200|method3,infer:GemmaRmsNorm,GemmaRmsNorm,b200,method3,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|b200|method4,infer:GemmaRmsNorm,GemmaRmsNorm,b200,method4,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|b300|profile,infer:GemmaRmsNorm,GemmaRmsNorm,b300,profile,not_connected,尚未接入实测参考,,
infer:GemmaRmsNorm|b300|roofline,infer:GemmaRmsNorm,GemmaRmsNorm,b300,roofline,unsupported,当前输入形式暂未适配评估,,
infer:GemmaRmsNorm|b300|tilesim,infer:GemmaRmsNorm,GemmaRmsNorm,b300,tilesim,unsupported,TileSim 的 H200 配置缺少 BF16 计算/向量参数；未改用 FP16,,
infer:GemmaRmsNorm|b300|method3,infer:GemmaRmsNorm,GemmaRmsNorm,b300,method3,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|b300|method4,infer:GemmaRmsNorm,GemmaRmsNorm,b300,method4,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|r200|profile,infer:GemmaRmsNorm,GemmaRmsNorm,r200,profile,not_connected,尚未接入实测参考,,
infer:GemmaRmsNorm|r200|roofline,infer:GemmaRmsNorm,GemmaRmsNorm,r200,roofline,unsupported,当前输入形式暂未适配评估,,
infer:GemmaRmsNorm|r200|tilesim,infer:GemmaRmsNorm,GemmaRmsNorm,r200,tilesim,unsupported,TileSim 的 R200 配置缺少 BF16 计算/向量参数；未改用 FP16,,
infer:GemmaRmsNorm|r200|method3,infer:GemmaRmsNorm,GemmaRmsNorm,r200,method3,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|r200|method4,infer:GemmaRmsNorm,GemmaRmsNorm,r200,method4,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|modeling:Adevice03_POD|profile,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:Adevice03_POD,profile,not_connected,尚未接入实测参考,,
infer:GemmaRmsNorm|modeling:Adevice03_POD|roofline,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:Adevice03_POD,roofline,unsupported,当前输入形式暂未适配评估,,
infer:GemmaRmsNorm|modeling:Adevice03_POD|tilesim,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:Adevice03_POD,tilesim,failed,"ImportError: dlopen(/Users/YokeLove/huawei/opscope/.venv/lib/python3.12/site-packages/scipy/sparse/linalg/_propack/_spropack.cpython-312-darwin.so, 0x0002): tried: '/Users/YokeLove/huawei/opscope/.venv/lib/python3.12/site-packages/scipy/sparse/linalg/_propack/_spropack.cpython-312-darwin.so' (section '__DATA/__thread_bss' has a zero-fill section type, but offset field is not zero), '/System/Volumes/Preboot/Cryptexes/OS/Users/YokeLove/huawei/opscope/.venv/lib/python3.12/site-packages/scipy/sparse/linalg/_propack/_spropack.cpython-312-darwin.so' (no such file), '/Users/YokeLove/huawei/opscope/.venv/lib/python3.12/site-packages/scipy/sparse/linalg/_propack/_spropack.cpython-312-darwin.so' (section '__DATA/__thread_bss' has a zero-fill section type, but offset field is not zero)",,
infer:GemmaRmsNorm|modeling:Adevice03_POD|method3,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:Adevice03_POD,method3,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|modeling:Adevice03_POD|method4,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:Adevice03_POD,method4,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|modeling:Adevice03_Server|profile,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:Adevice03_Server,profile,not_connected,尚未接入实测参考,,
infer:GemmaRmsNorm|modeling:Adevice03_Server|roofline,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:Adevice03_Server,roofline,unsupported,当前输入形式暂未适配评估,,
infer:GemmaRmsNorm|modeling:Adevice03_Server|tilesim,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:Adevice03_Server,tilesim,failed,"ImportError: dlopen(/Users/YokeLove/huawei/opscope/.venv/lib/python3.12/site-packages/scipy/sparse/linalg/_propack/_spropack.cpython-312-darwin.so, 0x0002): tried: '/Users/YokeLove/huawei/opscope/.venv/lib/python3.12/site-packages/scipy/sparse/linalg/_propack/_spropack.cpython-312-darwin.so' (section '__DATA/__thread_bss' has a zero-fill section type, but offset field is not zero), '/System/Volumes/Preboot/Cryptexes/OS/Users/YokeLove/huawei/opscope/.venv/lib/python3.12/site-packages/scipy/sparse/linalg/_propack/_spropack.cpython-312-darwin.so' (no such file), '/Users/YokeLove/huawei/opscope/.venv/lib/python3.12/site-packages/scipy/sparse/linalg/_propack/_spropack.cpython-312-darwin.so' (section '__DATA/__thread_bss' has a zero-fill section type, but offset field is not zero)",,
infer:GemmaRmsNorm|modeling:Adevice03_Server|method3,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:Adevice03_Server,method3,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|modeling:Adevice03_Server|method4,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:Adevice03_Server,method4,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|modeling:B200_POD|profile,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:B200_POD,profile,not_connected,尚未接入实测参考,,
infer:GemmaRmsNorm|modeling:B200_POD|roofline,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:B200_POD,roofline,unsupported,当前输入形式暂未适配评估,,
infer:GemmaRmsNorm|modeling:B200_POD|tilesim,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:B200_POD,tilesim,unsupported,TileSim 的 GB200 配置缺少 BF16 计算/向量参数；未改用 FP16,,
infer:GemmaRmsNorm|modeling:B200_POD|method3,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:B200_POD,method3,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|modeling:B200_POD|method4,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:B200_POD,method4,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|modeling:B200_Server|profile,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:B200_Server,profile,not_connected,尚未接入实测参考,,
infer:GemmaRmsNorm|modeling:B200_Server|roofline,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:B200_Server,roofline,unsupported,当前输入形式暂未适配评估,,
infer:GemmaRmsNorm|modeling:B200_Server|tilesim,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:B200_Server,tilesim,unsupported,TileSim 的 GB200 配置缺少 BF16 计算/向量参数；未改用 FP16,,
infer:GemmaRmsNorm|modeling:B200_Server|method3,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:B200_Server,method3,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|modeling:B200_Server|method4,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:B200_Server,method4,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|modeling:B300_POD|profile,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:B300_POD,profile,not_connected,尚未接入实测参考,,
infer:GemmaRmsNorm|modeling:B300_POD|roofline,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:B300_POD,roofline,unsupported,当前输入形式暂未适配评估,,
infer:GemmaRmsNorm|modeling:B300_POD|tilesim,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:B300_POD,tilesim,unsupported,TileSim 的 H200 配置缺少 BF16 计算/向量参数；未改用 FP16,,
infer:GemmaRmsNorm|modeling:B300_POD|method3,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:B300_POD,method3,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|modeling:B300_POD|method4,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:B300_POD,method4,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|modeling:B300_Server|profile,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:B300_Server,profile,not_connected,尚未接入实测参考,,
infer:GemmaRmsNorm|modeling:B300_Server|roofline,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:B300_Server,roofline,unsupported,当前输入形式暂未适配评估,,
infer:GemmaRmsNorm|modeling:B300_Server|tilesim,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:B300_Server,tilesim,unsupported,TileSim 的 H200 配置缺少 BF16 计算/向量参数；未改用 FP16,,
infer:GemmaRmsNorm|modeling:B300_Server|method3,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:B300_Server,method3,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|modeling:B300_Server|method4,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:B300_Server,method4,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|modeling:H100_POD|profile,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:H100_POD,profile,not_connected,尚未接入实测参考,,
infer:GemmaRmsNorm|modeling:H100_POD|roofline,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:H100_POD,roofline,unsupported,当前输入形式暂未适配评估,,
infer:GemmaRmsNorm|modeling:H100_POD|tilesim,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:H100_POD,tilesim,unsupported,TileSim 的 H200 配置缺少 BF16 计算/向量参数；未改用 FP16,,
infer:GemmaRmsNorm|modeling:H100_POD|method3,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:H100_POD,method3,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|modeling:H100_POD|method4,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:H100_POD,method4,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|modeling:H100_Server|profile,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:H100_Server,profile,not_connected,尚未接入实测参考,,
infer:GemmaRmsNorm|modeling:H100_Server|roofline,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:H100_Server,roofline,unsupported,当前输入形式暂未适配评估,,
infer:GemmaRmsNorm|modeling:H100_Server|tilesim,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:H100_Server,tilesim,unsupported,TileSim 的 H200 配置缺少 BF16 计算/向量参数；未改用 FP16,,
infer:GemmaRmsNorm|modeling:H100_Server|method3,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:H100_Server,method3,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|modeling:H100_Server|method4,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:H100_Server,method4,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|modeling:H200_POD|profile,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:H200_POD,profile,not_connected,尚未接入实测参考,,
infer:GemmaRmsNorm|modeling:H200_POD|roofline,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:H200_POD,roofline,unsupported,当前输入形式暂未适配评估,,
infer:GemmaRmsNorm|modeling:H200_POD|tilesim,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:H200_POD,tilesim,unsupported,TileSim 的 H200 配置缺少 BF16 计算/向量参数；未改用 FP16,,
infer:GemmaRmsNorm|modeling:H200_POD|method3,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:H200_POD,method3,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|modeling:H200_POD|method4,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:H200_POD,method4,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|modeling:H200_Server|profile,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:H200_Server,profile,not_connected,尚未接入实测参考,,
infer:GemmaRmsNorm|modeling:H200_Server|roofline,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:H200_Server,roofline,unsupported,当前输入形式暂未适配评估,,
infer:GemmaRmsNorm|modeling:H200_Server|tilesim,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:H200_Server,tilesim,unsupported,TileSim 的 H200 配置缺少 BF16 计算/向量参数；未改用 FP16,,
infer:GemmaRmsNorm|modeling:H200_Server|method3,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:H200_Server,method3,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|modeling:H200_Server|method4,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:H200_Server,method4,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|modeling:R200_Server|profile,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:R200_Server,profile,not_connected,尚未接入实测参考,,
infer:GemmaRmsNorm|modeling:R200_Server|roofline,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:R200_Server,roofline,unsupported,当前输入形式暂未适配评估,,
infer:GemmaRmsNorm|modeling:R200_Server|tilesim,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:R200_Server,tilesim,unsupported,TileSim 的 R200 配置缺少 BF16 计算/向量参数；未改用 FP16,,
infer:GemmaRmsNorm|modeling:R200_Server|method3,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:R200_Server,method3,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|modeling:R200_Server|method4,infer:GemmaRmsNorm,GemmaRmsNorm,modeling:R200_Server,method4,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|tilesim:910B1|profile,infer:GemmaRmsNorm,GemmaRmsNorm,tilesim:910B1,profile,not_connected,尚未接入实测参考,,
infer:GemmaRmsNorm|tilesim:910B1|roofline,infer:GemmaRmsNorm,GemmaRmsNorm,tilesim:910B1,roofline,unsupported,缺少此型号的 Roofline 规格（矩阵/向量峰值、整卡 HBM 带宽）,,
infer:GemmaRmsNorm|tilesim:910B1|tilesim,infer:GemmaRmsNorm,GemmaRmsNorm,tilesim:910B1,tilesim,failed,"ImportError: dlopen(/Users/YokeLove/huawei/opscope/.venv/lib/python3.12/site-packages/scipy/sparse/linalg/_propack/_spropack.cpython-312-darwin.so, 0x0002): tried: '/Users/YokeLove/huawei/opscope/.venv/lib/python3.12/site-packages/scipy/sparse/linalg/_propack/_spropack.cpython-312-darwin.so' (section '__DATA/__thread_bss' has a zero-fill section type, but offset field is not zero), '/System/Volumes/Preboot/Cryptexes/OS/Users/YokeLove/huawei/opscope/.venv/lib/python3.12/site-packages/scipy/sparse/linalg/_propack/_spropack.cpython-312-darwin.so' (no such file), '/Users/YokeLove/huawei/opscope/.venv/lib/python3.12/site-packages/scipy/sparse/linalg/_propack/_spropack.cpython-312-darwin.so' (section '__DATA/__thread_bss' has a zero-fill section type, but offset field is not zero)",,
infer:GemmaRmsNorm|tilesim:910B1|method3,infer:GemmaRmsNorm,GemmaRmsNorm,tilesim:910B1,method3,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|tilesim:910B1|method4,infer:GemmaRmsNorm,GemmaRmsNorm,tilesim:910B1,method4,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|tilesim:910B4|profile,infer:GemmaRmsNorm,GemmaRmsNorm,tilesim:910B4,profile,not_connected,尚未接入实测参考,,
infer:GemmaRmsNorm|tilesim:910B4|roofline,infer:GemmaRmsNorm,GemmaRmsNorm,tilesim:910B4,roofline,unsupported,缺少此型号的 Roofline 规格（矩阵/向量峰值、整卡 HBM 带宽）,,
infer:GemmaRmsNorm|tilesim:910B4|tilesim,infer:GemmaRmsNorm,GemmaRmsNorm,tilesim:910B4,tilesim,failed,"ImportError: dlopen(/Users/YokeLove/huawei/opscope/.venv/lib/python3.12/site-packages/scipy/sparse/linalg/_propack/_spropack.cpython-312-darwin.so, 0x0002): tried: '/Users/YokeLove/huawei/opscope/.venv/lib/python3.12/site-packages/scipy/sparse/linalg/_propack/_spropack.cpython-312-darwin.so' (section '__DATA/__thread_bss' has a zero-fill section type, but offset field is not zero), '/System/Volumes/Preboot/Cryptexes/OS/Users/YokeLove/huawei/opscope/.venv/lib/python3.12/site-packages/scipy/sparse/linalg/_propack/_spropack.cpython-312-darwin.so' (no such file), '/Users/YokeLove/huawei/opscope/.venv/lib/python3.12/site-packages/scipy/sparse/linalg/_propack/_spropack.cpython-312-darwin.so' (section '__DATA/__thread_bss' has a zero-fill section type, but offset field is not zero)",,
infer:GemmaRmsNorm|tilesim:910B4|method3,infer:GemmaRmsNorm,GemmaRmsNorm,tilesim:910B4,method3,not_connected,尚未配置评估组件,,
infer:GemmaRmsNorm|tilesim:910B4|method4,infer:GemmaRmsNorm,GemmaRmsNorm,tilesim:910B4,method4,not_connected,尚未配置评估组件,,
infer:LayerNormV4|ascend|profile,infer:LayerNormV4,LayerNormV4,ascend,profile,not_connected,尚未接入实测参考,,
infer:LayerNormV4|ascend|roofline,infer:LayerNormV4,LayerNormV4,ascend,roofline,unsupported,当前输入形式暂未适配评估,,
infer:LayerNormV4|ascend|tilesim,infer:LayerNormV4,LayerNormV4,ascend,tilesim,failed,"ImportError: dlopen(/Users/YokeLove/huawei/opscope/.venv/lib/python3.12/site-packages/scipy/sparse/linalg/_propack/_spropack.cpython-312-darwin.so, 0x0002): tried: '/Users/YokeLove/huawei/opscope/.venv/lib/python3.12/site-packages/scipy/sparse/linalg/_propack/_spropack.cpython-312-darwin.so' (section '__DATA/__thread_bss' has a zero-fill section type, but offset field is not zero), '/System/Volumes/Preboot/Cryptexes/OS/Users/YokeLove/huawei/opscope/.venv/lib/python3.12/site-packages/scipy/sparse/linalg/_propack/_spropack.cpython-312-darwin.so' (no such file), '/Users/YokeLove/huawei/opscope/.venv/lib/python3.12/site-packages/scipy/sparse/linalg/_propack/_spropack.cpython-312-darwin.so' (section '__DATA/__thread_bss' has a zero-fill section type, but offset field is not zero)",,
infer:LayerNormV4|ascend|method3,infer:LayerNormV4,LayerNormV4,ascend,method3,not_connected,尚未配置评估组件,,
infer:LayerNormV4|ascend|method4,infer:LayerNormV4,LayerNormV4,ascend,method4,not_connected,尚未配置评估组件,,
infer:LayerNormV4|h100|profile,infer:LayerNormV4,LayerNormV4,h100,profile,not_connected,尚未接入实测参考,,
infer:LayerNormV4|h100|roofline,infer:LayerNormV4,LayerNormV4,h100,roofline,unsupported,当前输入形式暂未适配评估,,
infer:LayerNormV4|h100|tilesim,infer:LayerNormV4,LayerNormV4,h100,tilesim,failed,"ImportError: dlopen(/Users/YokeLove/huawei/opscope/.venv/lib/python3.12/site-packages/scipy/sparse/linalg/_propack/_spropack.cpython-312-darwin.so, 0x0002): tried: '/Users/YokeLove/huawei/opscope/.venv/lib/python3.12/site-packages/scipy/sparse/linalg/_propack/_spropack.cpython-312-darwin.so' (section '__DATA/__thread_bss' has a zero-fill section type, but offset field is not zero), '/System/Volumes/Preboot/Cryptexes/OS/Users/YokeLove/huawei/opscope/.venv/lib/python3.12/site-packages/scipy/sparse/linalg/_propack/_spropack.cpython-312-darwin.so' (no such file), '/Users/YokeLove/huawei/opscope/.venv/lib/python3.12/site-packages/scipy/sparse/linalg/_propack/_spropack.cpython-312-darwin.so' (section '__DATA/__thread_bss' has a zero-fill section type, but offset field is not zero)",,
